answer,benchmark_type,confidence_score,evaluation_status,failure_reason,generated_tokens,invalid_output,is_correct,latency_ms,model_name,model_source,parameter_size,prediction,prompt_tokens,question_id,raw_generation,sampling_seed,subset_sampling_method,workflow,blockchain_logging_latency_ms,confirmation_latency_ms,end_to_end_latency_ms,audit_hash_present,review_flag,failure_type
C,real,0.55,completed,,8,0,0,423.9426553249359,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,203,test-00798," B

Explanation: The patient's presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.1953113186245,181.83937747167292,622.9773441152333,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,420.770738273859,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,159,test-00805," B

This scenario describes a condition known",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.007621110101221,79.98671319053845,515.7650725744987,1,0,none
C,real,0.55,completed,,8,0,1,421.8336343765259,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,347,test-00808," C

The correct answer is C.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,14.201986766569066,120.38654428744967,556.4221654305446,1,0,none
D,real,0.55,completed,,8,0,0,417.01992973685265,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,204,test-00811," C

This case presents a classic presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.963309667504916,104.56928169819062,538.5525211025482,1,0,wrong_answer
A,real,0.55,completed,,8,0,0,418.83428394794464,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,178,test-00816," C

Explanation: Raloxif",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.692480891719853,143.6117189361708,578.1384837758353,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,428.8383536040783,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,455,test-00822," B

The patient's laboratory results suggest",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.083938998944504,186.56849573618337,634.4907883392061,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,453.8981504738331,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,253,test-00826," B

The correct answer is B.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.98006837902801,73.11054280169225,544.9887616545534,1,0,none
A,real,0.55,completed,,8,0,1,447.03375548124313,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,A,119,test-00836," A

Explanation: The correct answer is",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,12.80447950351427,209.99229149853448,669.8305264832918,1,0,none
B,real,0.55,completed,,8,0,0,474.59978237748146,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,199,test-00850," C

This scenario describes an electrical shock",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,18.30459429579017,91.22202379543668,584.1264004687083,1,0,wrong_answer
D,real,0.55,completed,,8,0,1,428.8972057402134,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,264,test-00864," D

This scenario describes a patient who",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,12.866881101853652,205.77250608209778,647.5365929241648,1,0,none
A,real,0.55,completed,,8,0,0,419.37706619501114,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,212,test-00869," C

To determine which option correctly represents",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.429053940733914,171.34615961660256,606.1522797523476,1,0,wrong_answer
D,real,0.55,completed,,8,0,1,422.5161299109459,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,400,test-00879," D

The correct answer is D.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.722972209619897,156.30712053781224,595.546222658378,1,0,none
B,real,0.55,completed,,8,0,0,419.3156249821186,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,179,test-00893," C

This scenario describes a case of",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,10.714022938265368,174.17969143204724,604.2093393524312,1,0,wrong_answer
A,real,0.55,completed,,8,0,1,417.10588335990906,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,A,178,test-00894," A

Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,18.41652979692869,141.18297495422644,576.7053881110642,1,0,none
B,real,0.55,completed,,8,0,0,417.7014008164406,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,389,test-00900," C

Explanation: The patient's laboratory",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,18.69241067684631,136.63931288262907,573.0331243759159,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,417.2886908054352,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,195,test-00911," D

This question tests the knowledge of",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.302754518292257,84.41258273258411,519.0040280563115,1,0,wrong_answer
D,real,0.55,completed,,8,0,0,423.57150092720985,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,360,test-00913," C

This process describes V(D)",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.18835958422777,177.61611413922574,617.3759746506634,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,427.6087358593941,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,273,test-00927," C

Explanation: The correct answer is",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.394908722280523,412.9997636441616,857.0034082258362,1,1,none
A,real,0.55,completed,,8,0,0,421.93644493818283,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,171,test-00930," C

Explanation: The patient's history",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,14.100875543548256,438.85963731771403,874.8969577994451,1,1,wrong_answer
D,real,0.55,completed,,8,0,1,429.9759529531002,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,110,test-00943," D

The correct answer is D.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.826359345535565,326.2861539934837,773.0884662921195,1,0,none
B,real,0.55,completed,,8,0,1,451.6691192984581,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,146,test-00947," B

This question tests your knowledge on",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.677378399234827,247.29144276335094,714.6379404610439,1,0,none
A,real,0.55,completed,,8,0,1,420.9170900285244,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,A,128,test-00950," A

The correct answer is A.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,18.417349096706406,132.75970901727501,572.0941481425058,1,0,none
C,real,0.55,completed,,8,0,0,418.0021807551384,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,216,test-00955," D

Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,13.320946691337927,344.5346636574142,775.8577911038906,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,425.2948723733425,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,514,test-00958," B

Explanation: This patient has diabetic",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.091996869013453,175.51060200948982,619.8974712518458,1,0,none
B,real,0.55,completed,,8,0,1,421.7294715344906,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,232,test-00959," B

Adhesive capsulitis (",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,18.656161768696315,174.50665378643646,614.8922870896233,1,0,none
B,real,0.55,completed,,8,0,0,419.5733591914177,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,267,test-00966," D

The troponin T test",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.374107962610413,157.89095579454633,594.8384229485745,1,0,wrong_answer
A,real,0.55,completed,,8,0,0,424.1134785115719,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,289,test-00968," D

The correct answer is D.

",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.12822031378507,187.60519075300823,627.8468895783651,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,422.53371328115463,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,A,204,test-00983," A

The correct answer is A.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,20.665315826641574,147.98488574070961,591.1839148485058,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,424.6417433023453,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,268,test-00991," C

Explanation: The patient's history",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,11.872458799606232,173.33998110006718,609.8541832020187,1,0,none
B,real,0.55,completed,,8,0,1,442.940816283226,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,157,test-00998," B
Explanation: The correct response should",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,20.196010652095726,110.4858271850532,573.6226541203749,1,0,none
D,real,0.55,completed,,8,0,1,442.160002887249,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,389,test-01008," D

The correct answer is D.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.12757716660931,152.14107018509915,613.4286502389574,1,0,none
B,real,0.55,completed,,8,0,1,459.4346769154072,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,179,test-01014," B

This scenario involves a pregnant patient",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.321449097724138,502.30487816620996,981.0610041793414,1,1,none
B,real,0.55,completed,,8,0,0,442.4339793622494,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,279,test-01018," D

The correct answer is D,",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.810258428957276,174.4502391143394,636.694476905546,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,421.25092074275017,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,299,test-01020," B

The correct answer is B.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.286355853467107,161.67038414929686,598.2076607455142,1,0,wrong_answer
A,real,0.55,completed,,8,0,0,420.1117530465126,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,303,test-01022," D

The correct answer is D.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.86949132255978,228.72611341814329,665.7073577872156,1,0,wrong_answer
B,real,0.55,completed,,8,0,0,421.6095842421055,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,197,test-01035," C

The correct answer is C.

",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,21.107667027236683,247.54977444475603,690.2670257140982,1,0,wrong_answer
A,real,0.55,completed,,8,0,0,421.77892476320267,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,207,test-01065," C

The correct answer is C.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,20.046038815393388,109.0450243381475,550.8699879167435,1,0,wrong_answer
B,real,0.55,completed,,8,0,0,418.91102120280266,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,250,test-01089," C

This case involves a 4",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,18.954662609471796,163.97851261971434,601.8441964319888,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,419.17378455400467,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,183,test-01090," C

This scenario involves a teenager who",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,12.326996524364322,272.1030838687176,703.6038649470865,1,0,none
B,real,0.55,completed,,8,0,1,425.2513274550438,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,240,test-01092," B

Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,20.590782755614317,203.23923525954478,649.0813454702029,1,0,none
D,real,0.55,completed,,8,0,0,426.7219565808773,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,212,test-01098," C

Explanation: In this case,",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,24.11272009176875,190.15436134786017,640.9890380205063,1,0,wrong_answer
A,real,0.55,completed,,8,0,0,436.1497312784195,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,274,test-01100," B

The correct answer is B.

",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,23.168408106838758,362.22472328098087,821.5428626662391,1,1,wrong_answer
A,real,0.55,completed,,8,0,1,440.10183215141296,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,A,188,test-01101," A

This scenario involves a patient who",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.08382790955745,132.6825070087714,591.8681670697418,1,0,none
C,real,0.55,completed,,8,0,0,451.7011009156704,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,397,test-01102," B
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,12.194098521936741,186.82876528513324,650.7239647227403,1,0,wrong_answer
B,real,0.55,completed,,8,0,0,422.0893606543541,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,325,test-01106," C

This case involves a complex presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,22.782847756215503,142.4413664499761,587.3135748605457,1,0,wrong_answer
A,real,0.55,completed,,8,0,0,416.33399948477745,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,177,test-01107," B

This question tests your understanding of",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.349403037080315,351.9874614118242,785.670863933682,1,1,wrong_answer
C,real,0.55,completed,,8,0,0,417.9476797580719,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,189,test-01110," D

The correct answer is D.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,9.556693947665648,74.78517507970359,502.2895487854411,1,0,wrong_answer
D,real,0.55,completed,,8,0,1,417.98579692840576,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,344,test-01115," D

This scenario describes a hemoly",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.78004514747427,133.1389191405772,570.9047612164572,1,0,none
A,real,0.55,completed,,8,0,0,416.95578023791313,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,230,test-01130," C

Explanation: This scenario describes a",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,12.395441847967126,141.85937020026788,571.2105922861481,1,0,wrong_answer
A,real,0.55,completed,,8,0,0,418.8830889761448,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,150,test-01131," C

This question tests your knowledge on",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,13.017070518006166,242.63291936757216,674.5330788617231,1,0,wrong_answer
A,real,0.55,completed,,8,0,1,416.7281538248062,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,A,195,test-01134," A

The correct answer is A.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.357931256123274,236.4604149177973,668.5464999987267,1,0,none
A,real,0.55,completed,,8,0,0,420.32721266150475,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,178,test-01147," B

Explanation: In managing a child",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,24.74242922611425,337.2398060678886,782.3094479555076,1,1,wrong_answer
A,real,0.55,completed,,8,0,1,436.661921441555,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,A,134,test-01148," A

Explanation: Acinar glands are",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.40621816468171,88.64521651461943,541.7133561208561,1,0,none
B,real,0.55,completed,,8,0,1,443.0089555680752,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,348,test-01152," B

Explanation: This patient's case",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.26171900205461,252.31305668796892,714.5837312580987,1,0,none
A,real,0.55,completed,,8,0,0,455.170426517725,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,440,test-01153," D

The correct answer is D.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,27.864786215321615,157.74517458635464,640.7803873194013,1,0,wrong_answer
D,real,0.55,completed,,8,0,0,435.9239749610424,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,200,test-01154," B

Explanation: Osteopenia",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,26.81279498931241,133.40978666868432,596.1465566190391,1,0,wrong_answer
A,real,0.55,completed,,8,0,0,418.2504266500473,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,C,171,test-01159," C

This scenario describes a patient who",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.540866795514358,229.46779455284923,665.2590879984109,1,0,wrong_answer
B,real,0.55,completed,,8,0,0,414.39592838287354,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,D,190,test-01163," D

The correct answer is D.

",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.945316829083584,118.97269805256553,550.3139432645227,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,419.25979778170586,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,533,test-01165," B

The correct answer is B.

",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,13.133340842161196,70.69295121470913,503.0860898385762,1,0,none
D,real,0.55,completed,,8,0,0,416.42482206225395,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,316,test-01172," B

The correct answer is B.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.131175821445959,152.3771245906498,583.9331224743497,1,0,wrong_answer
D,real,0.55,completed,,8,0,0,416.76388680934906,Qwen/Qwen2.5-1.5B-Instruct,local_dir,1.5B,B,315,test-01181," B

This scenario describes a patient presenting",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,20.019591013841517,91.740135636069,528.5236134592596,1,0,wrong_answer
